UnidadFiscalizableId,RegionNombre,Latitud,Longitud,CategoriaEconomicaNombre
14687,Región de Aysén del General Carlos Ibañez del Campo,-45.5735551,-72.0695729,Otras categorías
14688,Región de Aysén del General Carlos Ibañez del Campo,-45.5743912,-72.0704221,Equipamiento
14689,Región de Antofagasta,-22.4633659,-68.925704,Otras categorías
14690,Región de Antofagasta,-22.4633659,-68.925704,Otras categorías
14691,Región de Antofagasta,-22.4633659,-68.925704,Otras categorías
14692,Región de Antofagasta,-22.4633659,-68.925704,Otras categorías
14693,Región de Aysén del General Carlos Ibañez del Campo,-45.5725917,-72.0693376,Equipamiento
14694,Región de Aysén del General Carlos Ibañez del Campo,-45.5744211,-72.0633547,Equipamiento
14695,Región de Aysén del General Carlos Ibañez del Campo,-45.5662847,-72.0681394,Equipamiento
14696,Región de Aysén del General Carlos Ibañez del Campo,-45.571918,-72.073866,Equipamiento
14697,Región de Aysén del General Carlos Ibañez del Campo,-45.574444,-72.0737758,Equipamiento
14698,Región de la Araucanía,-38.7537997,-72.5904918,Instalación fabril
14699,Región de la Araucanía,-38.7536696,-72.5901914,Instalación fabril
14700,Región de la Araucanía,-38.7642149,-72.5988215,Equipamiento
14701,Región de la Araucanía,-38.7560621,-72.5947467,Instalación fabril
14702,Región de la Araucanía,-38.7630327,-72.6031698,Equipamiento
14703,Región de la Araucanía,-38.7609441,-72.6036396,Equipamiento
14704,Región de la Araucanía,-38.7580271,-72.5950178,Equipamiento
14705,Región de la Araucanía,-38.7611112,-72.5936144,Equipamiento
14706,Región de la Araucanía,-38.7605455,-72.5937405,Equipamiento
14707,Región de la Araucanía,-38.7576269,-72.5944983,Equipamiento
14708,Región de la Araucanía,-38.7566153,-72.5927871,Equipamiento
14709,Región del Biobío,-37.47849123,-72.35160346,Equipamiento
14710,Región del Biobío,-37.47002961,-72.36200139,Instalación fabril
14711,Región de Atacama,-27.364642,-70.3380629,Equipamiento
14712,Región del Maule,-35.43030582,-71.65254695,Equipamiento
14713,Región Metropolitana,-33.4232752,-70.6084382,NA
14714,Región de Los Ríos,-39.8128505,-73.2440482,Vivienda e Inmobiliarios
14715,Región de la Araucanía,-38.7367879,-72.6018966,Equipamiento
14716,Región de la Araucanía,-38.7630411,-72.6062127,Equipamiento
14717,Región de la Araucanía,-38.7625503,-72.6054145,Equipamiento
14718,Región de la Araucanía,-38.762302,-72.6050183,Equipamiento
14719,Región de la Araucanía,-38.762765,-72.606229,Agroindustrias
14720,Región de la Araucanía,-38.7118728,-72.5618135,Vivienda e Inmobiliarios
14721,Región de la Araucanía,-38.7118728,-72.5618135,Vivienda e Inmobiliarios
14722,Región Metropolitana,-33.4441081,-70.6321901,Equipamiento
14723,Región de Ñuble,-36.6149144,-72.1078626,Equipamiento
14724,Región de Ñuble,-36.6016632,-72.0901094,Equipamiento
14725,Región de Tarapacá,-20.2276931,-70.1438194,NA
14726,Región de Aysén del General Carlos Ibañez del Campo,-45.5776084,-72.0531065,Equipamiento
14727,Región del Maule,-34.87142398,-71.16503744,Agroindustrias
14728,Región del Maule,-35.44072,-71.6933881,Equipamiento
14729,Región de los Lagos,-41.40048938,-72.90287554,Monitoreo de Calidad Ambiental
14730,Región de los Lagos,-41.47947271,-72.96933975,Monitoreo de Calidad Ambiental
14731,Región de Coquimbo,-29.992547,-71.3603144,Instalación fabril
14732,Región del Biobío,-37.2810363,-72.7135142,Equipamiento
14733,Región del Biobío,-37.5864592,-72.5306888,Equipamiento
14734,Región de Arica y Parinacota,-18.4468986,-70.2883834,Equipamiento
14735,Región de Tarapacá,-20.214721,-70.1434456,Vivienda e Inmobiliarios
14736,Región del Biobío,-37.25391455,-73.24465334,Instalación fabril
14737,Región del Biobío,-37.2515732,-73.31559956,Equipamiento
14738,NA,NA,NA,NA
14739,Región Metropolitana,-33.4456413,-70.7234035,Equipamiento
14740,Región Metropolitana,-33.5845136,-70.6192713,Equipamiento
14741,Región Metropolitana,-33.6239767,-70.6393328,NA
14742,Región Metropolitana,-33.4505198,-70.6635336,Vivienda e Inmobiliarios
14743,Región Metropolitana,-33.4437597,-70.6544499,Otras categorías
14744,Región de Ñuble,-36.73210491,-72.45842436,Forestal
14745,Región del Maule,-35.4260385,-71.665367,Otras categorías
14746,Región del Maule,-35.4341325,-71.6431499,Otras categorías
14747,Región del Maule,-35.4200517,-71.6649695,Otras categorías
14748,Región del Maule,-35.4287654,-71.6600694,Otras categorías
14749,Región del Maule,-35.4287654,-71.6600694,Otras categorías
14750,Región del Maule,-35.52423369,-71.69188012,Otras categorías
14751,Región del Maule,-35.52389036,-71.69105631,Equipamiento
14752,Región del Maule,-35.42079373,-71.68546915,Equipamiento
14753,Región del Maule,-35.41792594,-71.68381691,Equipamiento
14754,Región del Maule,-35.41829316,-71.68379545,Equipamiento
14755,Región de Tarapacá,-20.2226677,-70.145313,Equipamiento
14756,Región de Antofagasta,-23.669297,-70.4052688,Equipamiento
14757,Región del Biobío,-37.6089445,-73.6640955,Equipamiento
14758,Región Metropolitana,-33.5158892,-70.6831299,Instalación fabril
14759,Región Metropolitana,-33.3835353,-70.5860139,Equipamiento
14760,Región Metropolitana,-33.5246575,-70.5563135,Equipamiento
14761,Región Metropolitana,-33.43849,-70.650054,Equipamiento
14762,Región Metropolitana,-33.514945,-70.6602093,Instalación fabril
14763,Región Metropolitana,-33.2827093,-70.879328,Minería
14764,Región Metropolitana,-33.6871067,-71.2170981,Equipamiento
14765,Región Metropolitana,-33.4792431,-70.6899512,Equipamiento
14766,Región Metropolitana,-33.4080912,-70.5636574,Equipamiento
14767,Región Metropolitana,-33.435874,-70.602197,Vivienda e Inmobiliarios
14768,Región de Tarapacá,-19.3025421,-69.0386516,NA
14769,Región de Tarapacá,-19.26919947,-68.62024022,NA
14770,Región del Libertador General Bernardo O'Higgins,-34.1724129,-70.7253395,NA
14771,Región del Biobío,-36.83690186,-73.06360925,Infraestructura de Transporte
14772,Región de Aysén del General Carlos Ibañez del Campo,-45.5718498,-72.0688566,Equipamiento
14773,Región de Aysén del General Carlos Ibañez del Campo,-45.56864,-72.0673879,Equipamiento
14774,Región de Aysén del General Carlos Ibañez del Campo,-45.5831381,-72.0346914,Equipamiento
14775,Región de Aysén del General Carlos Ibañez del Campo,-45.574414,-72.066834,Equipamiento
14776,Región de Aysén del General Carlos Ibañez del Campo,-45.5723187,-72.0699791,Otras categorías
14777,Región de Aysén del General Carlos Ibañez del Campo,-45.5751201,-72.0627528,Equipamiento
14778,Región de Aysén del General Carlos Ibañez del Campo,-45.580559,-72.042773,Equipamiento
14779,Región de Aysén del General Carlos Ibañez del Campo,-45.5705271,-72.0639541,Otras categorías
14780,Región de Aysén del General Carlos Ibañez del Campo,-45.571096,-72.064404,Equipamiento
14781,Región de la Araucanía,-38.7336389,-72.6120244,Vivienda e Inmobiliarios
14782,Región de Tarapacá,-20.2312588,-70.1387674,NA
14783,Región de Tarapacá,-20.2455545,-70.1292705,NA
14784,Región de la Araucanía,-37.80323714,-72.65738219,Agroindustrias
14785,Región de la Araucanía,-38.7323716,-72.6002744,Equipamiento
14786,Región de la Araucanía,-38.7402534,-72.6416184,Otras categorías
14787,Región Metropolitana,-33.4866033,-70.5398074,Vivienda e Inmobiliarios
14788,Región Metropolitana,-33.5281522,-70.7695332,Equipamiento
14789,Región Metropolitana,-33.5773082,-70.5897344,Equipamiento
14790,Región Metropolitana,-33.4724383,-70.7381232,Equipamiento
14791,Región Metropolitana,-33.4560488,-70.5681551,Vivienda e Inmobiliarios
14792,Región Metropolitana,-33.4183451,-70.7052809,Instalación fabril
14793,Región Metropolitana,-33.4212973,-70.7003499,Equipamiento
14794,Región Metropolitana,-33.46825782,-70.68937225,Transportes y almacenajes
14795,NA,NA,NA,NA
14797,Región de Valparaíso,-33.0438019,-71.6287545,NA
14798,Región de los Lagos,-40.5768517,-73.1519117,Equipamiento
14799,Región de Ñuble,-36.6124209,-72.1111679,Instalación fabril
14800,Región de Atacama,-28.68456405,-70.78079224,Energía
14801,Región de Ñuble,-36.6039716,-72.1005146,Equipamiento
14802,Región de Ñuble,-36.6098239,-72.0934661,Equipamiento
14803,Región de la Araucanía,-38.7414701,-72.5988311,Equipamiento
14804,Región de la Araucanía,-37.97925532,-72.83493181,NA
14805,Región de la Araucanía,-39.2820124,-72.2307798,Minería
14806,Región de la Araucanía,-39.2862421,-71.990786,Vivienda e Inmobiliarios
14807,Región de Atacama,-28.513175,-71.0803166,Energía
14808,Región de Coquimbo,NA,NA,Minería
14809,Región de Coquimbo,NA,NA,Instalación fabril
14810,Región de Coquimbo,-29.929887,-71.278412,Equipamiento
14811,Región de Coquimbo,-29.9044131,-71.248202,Equipamiento
14812,Región de Atacama,-27.0678759,-70.821346,Vivienda e Inmobiliarios
14813,Región de Atacama,-27.0678759,-70.821346,Vivienda e Inmobiliarios
14814,Región de Atacama,-27.0678759,-70.821346,Vivienda e Inmobiliarios
14815,Región de Atacama,-27.3537454,-70.3171612,Vivienda e Inmobiliarios
14816,Región de Atacama,-27.4817347,-70.2661836,Vivienda e Inmobiliarios
14817,Región de Atacama,-27.4817347,-70.2661836,Vivienda e Inmobiliarios
14818,Región de Atacama,-27.4817347,-70.2661836,Vivienda e Inmobiliarios
14819,Región de Atacama,-27.4817347,-70.2661836,Vivienda e Inmobiliarios
14820,Región de Tarapacá,NA,NA,Pesca y Acuicultura
14821,Región de Los Ríos,NA,NA,Energía
14822,Región de Coquimbo,-30.0337096,-70.7135378,Vivienda e Inmobiliarios
14823,Región de Coquimbo,-30.0337096,-70.7135378,Vivienda e Inmobiliarios
14824,Región de Coquimbo,-29.9554233,-71.2661436,Vivienda e Inmobiliarios
14825,Región de Coquimbo,-29.9346513,-71.2387234,Vivienda e Inmobiliarios
14826,Región de Coquimbo,-29.9554233,-71.2661436,Vivienda e Inmobiliarios
14827,Región de Coquimbo,-29.919819,-71.2352609,NA
14828,Región de Coquimbo,-29.919819,-71.2352609,Otras categorías
14829,Región de Coquimbo,-29.9247548,-71.2364642,Otras categorías
14830,Región de Coquimbo,-29.9332045,-71.2385302,Otras categorías
14831,Región de Coquimbo,-29.9420809,-71.2406679,Otras categorías
14832,Región de Coquimbo,-29.9112104,-71.2558826,Otras categorías
14833,Región de Coquimbo,-29.9136275,-71.2572197,Otras categorías
14834,Región Metropolitana,-33.488423,-70.7177319,Equipamiento
14835,Región Metropolitana,-33.4310287,-70.6979972,Otras categorías
14836,Región Metropolitana,-33.6000485,-70.6916448,Otras categorías
14837,Región Metropolitana,-33.2551272,-70.7791939,Otras categorías
14838,Región Metropolitana,-33.5453043,-70.619935,Equipamiento
14839,Región Metropolitana,-33.4507594,-70.5202876,Equipamiento
14840,Región Metropolitana,-33.4649713,-70.627354,Equipamiento
14841,Región Metropolitana,-33.4498337,-70.6658478,Equipamiento
14842,Región Metropolitana,-33.4906765,-70.6415395,Otras categorías
14843,Región Metropolitana,-33.4542948,-70.6005888,Equipamiento
14844,Región de Atacama,-27.3488107,-70.363938,Minería
14845,Región Metropolitana,-33.4315411,-70.6396425,Instalación fabril
14846,Región Metropolitana,-33.4131822,-70.5816749,Vivienda e Inmobiliarios
14847,Región Metropolitana,-33.4501838,-70.6663145,Equipamiento
14848,Región Metropolitana,-33.5376915,-70.6094978,Equipamiento
14849,Región Metropolitana,-33.6122063,-70.6378507,NA
14850,Región Metropolitana,-33.6142345,-70.6887165,Equipamiento
14851,Región de Atacama,-27.0672943,-70.8206454,Equipamiento
14852,Región de Coquimbo,-29.9008935,-71.248588,Equipamiento
14853,Región de Ñuble,-36.1386156,-72.7945218,Pesca y Acuicultura
14854,Región de Valparaíso,-32.9805018,-71.2828958,Instalación fabril
14855,Región Metropolitana,-33.4403022,-70.6555534,ETFAS
14856,Región del Maule,-35.33389827,-72.42086338,Forestal
14857,Región de Tarapacá,-20.2287049,-70.1462555,NA
14858,Región de Tarapacá,-20.2159974,-70.1524891,Equipamiento
14859,Región de Atacama,-27.39362112,-70.33902495,Minería
14860,Región de Tarapacá,-20.2202263,-70.1456237,Infraestructura de Transporte
14861,Región del Maule,-35.9828877,-72.3169731,Instalación fabril
14862,Región de Atacama,-27.3613085,-70.3261454,Instalación fabril
14863,Región Metropolitana,-33.3739387,-70.7447315,ETFAS
14864,Región de Atacama,-27.3661008,-70.3304619,NA
14865,Región Metropolitana,-33.4403022,-70.6555534,Energía
14866,Región Metropolitana,-33.4403022,-70.6555534,NA
14867,Región de Atacama,-27.412583,-70.2792221,Instalación fabril
14868,Región Metropolitana,-33.4403022,-70.6555534,NA
14869,Región de Coquimbo,-30.2329526,-71.0854616,NA
14870,Región de Los Ríos,-39.8176734,-73.247942,NA
14871,Región de los Lagos,-40.57641384,-73.11399688,NA
14872,Región de los Lagos,-41.4727532,-72.9116792,Equipamiento
14873,Región del Maule,-35.4177415,-71.6574822,NA
14874,Región de Valparaíso,-33.0463309,-71.605737,Equipamiento
14875,Región de la Araucanía,-39.37491427,-72.61332035,Pesca y Acuicultura
14876,Región de la Araucanía,-39.29239488,-71.97958946,Vivienda e Inmobiliarios
14877,Región del Maule,-35.1121357,-71.2796268,NA
14878,Región de Tarapacá,-20.2162963,-70.1558477,Equipamiento
14879,Región de Tarapacá,-20.2158113,-70.1513836,Equipamiento
14880,Región de Valparaíso,-33.0169379,-71.5464804,Equipamiento
14881,Región Metropolitana,-33.7421552,-70.8627294,Saneamiento Ambiental
14882,Región de Valparaíso,-32.9337434,-71.5302249,Minería
14883,Región del Maule,-35.8141512,-72.5749979,Equipamiento
14884,Región de Tarapacá,-20.2368773,-70.1502814,Equipamiento
14885,Región de Arica y Parinacota,-18.4796879,-70.3163081,Equipamiento
14886,Región del Maule,-35.4237881,-71.6466197,Equipamiento
14887,Región de Aysén del General Carlos Ibañez del Campo,-45.5733254,-72.0528783,Equipamiento
14888,Región de Coquimbo,-29.9452594,-71.2516167,ETFAS
14889,Región de Valparaíso,-33.0028095,-71.5437334,ETFAS
14890,Región Metropolitana,-33.5012734,-70.6551871,ETFAS
14891,Región Metropolitana,-33.3835507,-70.7456913,ETFAS
14892,Región de Atacama,-27.3764068,-70.326403,ETFAS
14893,Región Metropolitana,-33.3798672,-70.6440324,ETFAS
14894,Región Metropolitana,-33.4822121,-70.7614811,ETFAS
14895,Región Metropolitana,-33.4171636,-70.7024187,ETFAS
14896,Región Metropolitana,-33.4575216,-70.6019629,ETFAS
14897,Región Metropolitana,-33.3062141,-70.7110176,ETFAS
14898,Región del Biobío,-36.8220159,-72.9981037,ETFAS
14899,Región de Tarapacá,-20.24440134,-70.12272835,ETFAS
14900,Región Metropolitana,-33.4790466,-70.6136223,ETFAS
14901,Región Metropolitana,-33.4790466,-70.6136223,ETFAS
14902,Región de los Lagos,-41.4630676,-72.9501521,ETFAS
14903,Región de Valparaíso,-33.0410428,-71.5887666,ETFAS
14904,Región del Biobío,-36.8548798,-73.0480021,ETFAS
14905,Región Metropolitana,-33.4434023,-70.6292029,ETFAS
14906,Región Metropolitana,-33.4995869,-70.6154386,ETFAS
14907,Región Metropolitana,-33.4484971,-70.6041021,ETFAS
14908,Región Metropolitana,-33.546539,-70.608429,ETFAS
14909,Región Metropolitana,-33.5272862,-70.5660298,ETFAS
14910,Región Metropolitana,-33.5270024,-70.7761112,ETFAS
14911,Región del Biobío,-36.8340203,-73.0306402,ETFAS
14912,Región del Biobío,-36.82835185,-73.03501725,ETFAS
14913,Región del Biobío,-36.83030553,-73.03449154,ETFAS
14914,Región de Antofagasta,-23.6816801,-70.4098873,ETFAS
14915,Región Metropolitana,-33.4495896,-70.7784174,ETFAS
14916,Región de Antofagasta,-23.6016376,-70.3895188,ETFAS
14917,Región Metropolitana,-33.4921571,-70.6629298,ETFAS
14918,Región Metropolitana,-33.4709708,-70.6032524,ETFAS
14919,Región Metropolitana,-33.295579,-70.7334378,ETFAS
14920,Región Metropolitana,-33.4301164,-70.6166895,ETFAS
14921,Región del Biobío,-36.7366011,-73.1030411,ETFAS
14922,Región de Antofagasta,-23.5943178,-70.3871,ETFAS
14923,Región Metropolitana,-33.3041443,-70.7174496,ETFAS
14924,Región del Biobío,-36.7367323,-73.1035113,ETFAS
14925,Región del Biobío,-36.93249301,-73.02169204,ETFAS
14926,Región Metropolitana,-33.413493,-70.7063547,ETFAS
14927,Región del Maule,-35.4186336,-71.6134697,Vivienda e Inmobiliarios
14928,Región Metropolitana,-33.4411336,-70.6305323,ETFAS
14929,Región Metropolitana,-33.5154134,-70.7588219,ETFAS
14930,Región Metropolitana,-33.4371773,-70.6220719,ETFAS
14931,Región de Valparaíso,-33.0202915,-71.6416755,ETFAS
14932,Región Metropolitana,-33.6045556,-70.7124118,ETFAS
14933,Región de los Lagos,-41.4631576,-72.9658648,ETFAS
14934,Región de Los Ríos,-39.80289844,-73.2599473,ETFAS
14935,Región de Antofagasta,-22.4820704,-68.9314676,ETFAS
14936,Región Metropolitana,-33.4314823,-70.5781654,ETFAS
14937,Región de Valparaíso,-33.0456957,-71.4524041,ETFAS
14938,Región Metropolitana,-33.4982394,-70.7570607,ETFAS
14939,Región de los Lagos,-40.5810078,-73.1328477,ETFAS
14940,Región de Valparaíso,-33.0431717,-71.5177159,ETFAS
14941,Región Metropolitana,-33.4437403,-70.6172574,ETFAS
14942,Región de los Lagos,-41.3269743,-72.9999926,ETFAS
14943,Región de la Araucanía,-38.750661,-72.6156797,ETFAS
14944,Región de Coquimbo,-29.8800014,-71.2280769,ETFAS
14945,Región Metropolitana,-33.4598293,-70.6101756,ETFAS
14946,Región de los Lagos,-41.2690984,-72.9984678,ETFAS
14947,Región Metropolitana,-33.4234198,-70.6102762,ETFAS
14948,Región del Maule,-35.4317293,-71.6317005,Vivienda e Inmobiliarios
14949,Región del Maule,-35.42486792,-71.63085938,Vivienda e Inmobiliarios
14950,Región del Biobío,-37.25128906,-73.3125335,Equipamiento
14951,Región del Biobío,-37.2439109,-73.3208527,Instalación fabril
14952,Región de Los Ríos,-39.64185185,-72.33697642,Vivienda e Inmobiliarios
14953,Región de los Lagos,-41.593694,-73.1058353,Saneamiento Ambiental
14954,Región de la Araucanía,-38.58241118,-72.43582675,Minería
14955,Región de los Lagos,-42.4793554,-73.7627942,Equipamiento
14956,Región de Valparaíso,-32.8329018,-70.6013895,Equipamiento
14957,Región de Valparaíso,-32.73527041,-71.20913029,Transportes y almacenajes
14958,Región de Valparaíso,-32.8268573,-70.6006776,Equipamiento
14959,Región de Arica y Parinacota,-18.42571637,-70.29211205,Equipamiento
14960,Región Metropolitana,-33.4318735,-70.6339124,Equipamiento
14961,Región Metropolitana,-33.4452967,-70.6125459,Vivienda e Inmobiliarios
14962,Región Metropolitana,-33.4405503,-70.6071796,Equipamiento
14963,Región Metropolitana,-33.42077594,-70.61012376,Equipamiento
14964,Región Metropolitana,-33.429765,-70.6150407,Equipamiento
14965,Región Metropolitana,-33.421087,-70.609283,Vivienda e Inmobiliarios
14966,Región Metropolitana,-33.4218071,-70.6125557,Equipamiento
14967,Región Metropolitana,-33.4201835,-70.6080624,Vivienda e Inmobiliarios
14968,Región Metropolitana,-33.4349074,-70.5994241,Vivienda e Inmobiliarios
14969,NA,NA,NA,NA
14970,Región Metropolitana,-33.4349074,-70.5994241,Vivienda e Inmobiliarios
14971,Región Metropolitana,-33.4287864,-70.6070606,Vivienda e Inmobiliarios
14972,Región Metropolitana,-33.4195085,-70.6089824,Vivienda e Inmobiliarios
14973,Región Metropolitana,-33.4258679,-70.6159773,Equipamiento
14974,Región Metropolitana,-33.4438461,-70.6047232,Vivienda e Inmobiliarios
14975,Región del Libertador General Bernardo O'Higgins,-34.72683521,-71.64288774,Energía
14976,Región del Maule,NA,NA,Agroindustrias
14977,Región de Atacama,-27.3802717,-70.3333312,Equipamiento
14978,Región de Arica y Parinacota,-18.60943105,-69.45028128,Minería
14979,Región de Valparaíso,-33.0361798,-71.6296824,NA
14980,Región del Libertador General Bernardo O'Higgins,-34.3867098,-72.0050286,NA
14981,Región del Libertador General Bernardo O'Higgins,-34.31508412,-70.77255249,Equipamiento
14982,Región del Maule,-35.4303646,-71.6589355,Equipamiento
14983,Región de Los Ríos,-39.85125773,-73.1927297,Equipamiento
14984,Región Metropolitana,-33.4658942,-70.6884326,Instalación fabril
14985,Región de Magallanes y la Antártica Chilena,-53.1655425,-70.9164859,Equipamiento
14986,Región de Valparaíso,-32.80805324,-70.95657349,Otras categorías
14987,Región de la Araucanía,-38.7365492,-72.5879933,Equipamiento
14988,Región de la Araucanía,-39.28528575,-71.86780519,Vivienda e Inmobiliarios
14989,Región de la Araucanía,-38.7368105,-72.5885375,Equipamiento
14990,Región de la Araucanía,-38.7299529,-72.5801084,Equipamiento
14991,Región de Arica y Parinacota,-18.4666221,-70.2903939,Equipamiento
14992,Región de Arica y Parinacota,-18.4934845,-70.2945227,Equipamiento
14993,Región de Ñuble,-36.63768409,-71.99761899,Equipamiento
14994,Región de Ñuble,-36.609236,-72.10279,Equipamiento
14995,Región de la Araucanía,-38.7398508,-72.5892859,Vivienda e Inmobiliarios
14996,Región de la Araucanía,-38.7415393,-72.5909982,Vivienda e Inmobiliarios
14997,Región Metropolitana,-33.3656989,-70.6901139,Equipamiento
14998,Región Metropolitana,-33.4259397,-70.6045673,Vivienda e Inmobiliarios
14999,Región Metropolitana,-33.4939514,-70.6414739,Equipamiento
15000,Región Metropolitana,-33.6003882,-70.5759208,Equipamiento
15001,Región Metropolitana,-33.4940753,-70.6521367,Equipamiento
15002,Región Metropolitana,-33.4476517,-70.637273,Equipamiento
15003,Región Metropolitana,-33.4923329,-70.550337,Vivienda e Inmobiliarios
15004,Región Metropolitana,-33.4198797,-70.5557162,Vivienda e Inmobiliarios
15005,Región Metropolitana,-33.485841,-70.5967783,Vivienda e Inmobiliarios
15006,Región Metropolitana,-33.5174685,-70.669853,Equipamiento
15007,Región Metropolitana,-33.4525077,-70.5599709,Equipamiento
15008,Región del Maule,-34.73909104,-72.044609,Otras categorías
15009,Región del Maule,-35.4311116,-71.6592475,Instalación fabril
15010,Región del Maule,-35.4652298,-71.6176824,Agroindustrias
15011,Región del Maule,-35.43805551,-71.61169558,Agroindustrias
15012,Región del Maule,-35.4219618,-71.6703372,Vivienda e Inmobiliarios
15013,Región del Maule,-35.4274862,-71.6629676,Equipamiento
15014,Región del Maule,-35.4397715,-71.6398888,Forestal
15016,Región del Maule,-35.4212931,-71.667648,Otras categorías
15017,Región del Maule,-35.4279675,-71.6674539,Vivienda e Inmobiliarios
15018,Región del Maule,-35.4269817,-71.6474166,Equipamiento
15019,Región del Maule,-35.4217339,-71.6717741,Equipamiento
15020,Región del Maule,-35.4270603,-71.6674795,Vivienda e Inmobiliarios
15021,Región Metropolitana,-33.4228242,-70.6948804,Equipamiento
15022,Región Metropolitana,-33.4674387,-70.7309139,Equipamiento
15023,Región Metropolitana,-33.4260473,-70.639663,Equipamiento
15024,Región Metropolitana,-33.4431037,-70.6652302,Equipamiento
15025,Región Metropolitana,-33.4190701,-70.5511282,Equipamiento
15026,Región Metropolitana,-33.5056148,-70.7640283,Equipamiento
15027,Región Metropolitana,-33.40312,-70.6273611,Equipamiento
15028,Región Metropolitana,-33.4334335,-70.6590766,Vivienda e Inmobiliarios
15029,Región Metropolitana,-33.4448318,-70.726845,Equipamiento
15030,Región de Antofagasta,-23.6636979,-70.3985712,Equipamiento
15031,NA,NA,NA,NA
15032,Región de Antofagasta,-23.5779648,-70.3911613,Equipamiento
15033,Región Metropolitana,-33.81236502,-70.73906512,Agroindustrias
15034,Región Metropolitana,-33.5951285,-70.6944118,Instalación fabril
15035,Región de Ñuble,-36.64863336,-72.04095461,Agroindustrias
15036,Región de Tarapacá,-20.222447,-70.14749372,Equipamiento
15037,Región de Magallanes y la Antártica Chilena,-53.1643542,-70.9042998,NA
15038,Región de Los Ríos,-39.809406,-73.2322609,Transportes y almacenajes
15039,Región de Los Ríos,-39.8175025,-73.24035645,NA
15040,Región de la Araucanía,-38.699911,-72.5464547,Equipamiento
15041,Región de la Araucanía,-38.7326642,-72.5651846,Equipamiento
15042,Región de la Araucanía,-38.7182521,-72.5609463,Equipamiento
15043,Región de la Araucanía,-38.7585702,-72.5956015,Equipamiento
15044,Región del Libertador General Bernardo O'Higgins,-34.1921447,-70.6964603,NA
15045,Región de la Araucanía,-38.23843293,-72.34165549,Equipamiento
15046,NA,NA,NA,NA
15048,Región del Maule,-35.4234018,-71.6623931,NA
15049,Región de Valparaíso,-32.83545485,-70.59439469,Minería
15050,Región del Maule,-35.4396971,-71.6656247,Vivienda e Inmobiliarios
15051,Región Metropolitana,-33.5040152,-70.6578973,Vivienda e Inmobiliarios
15052,Región de Tarapacá,-20.27902,-70.124877,Otras categorías
15053,Región de Magallanes y la Antártica Chilena,-51.73893539,-72.47680664,NA
15054,Región de Los Ríos,-39.8113145,-73.2446906,Equipamiento
15055,NA,NA,NA,NA
15056,NA,NA,NA,NA
15058,Región de la Araucanía,-39.3982085,-73.21520477,Pesca y Acuicultura
15059,Región de los Lagos,-40.57608947,-73.13350569,NA
15060,Región de los Lagos,-40.57608947,-73.13350569,Otras categorías
15061,Región de los Lagos,-40.58174725,-73.1324071,Otras categorías
15062,Región de los Lagos,-40.5807442,-73.1343255,Equipamiento
15063,Región de los Lagos,-40.576071,-73.1348101,Otras categorías
15064,Región de los Lagos,-40.5770569,-73.1329071,Equipamiento
15065,Región de los Lagos,-40.5801382,-73.1323171,Equipamiento
15066,Región de los Lagos,-40.58147756,-73.13244733,Otras categorías
15067,Región Metropolitana,-33.59738547,-70.47720397,Saneamiento Ambiental
15068,Región de los Lagos,-41.14927804,-72.08676425,Vivienda e Inmobiliarios
15069,Región de Valparaíso,-32.60067261,-71.37195067,Energía
15070,Región de Los Ríos,-39.8036111,-73.2594444,Infraestructura Hidráulica
15071,Región de Ñuble,-36.52334292,-72.0286005,Minería
15072,Región Metropolitana,-33.4938812,-70.6468671,Vivienda e Inmobiliarios
15073,Región Metropolitana,-33.6086834,-70.7914208,Saneamiento Ambiental
15074,Región Metropolitana,-33.4668493,-70.6329253,Equipamiento
15075,Región Metropolitana,-33.4985241,-70.7570417,Equipamiento
15076,Región Metropolitana,-33.5295156,-70.6328601,Instalación fabril
15077,Región Metropolitana,-33.5535969,-70.6770414,Equipamiento
15078,Región Metropolitana,-33.4499039,-70.6347149,Equipamiento
15079,Región Metropolitana,-33.4268386,-70.6811878,Instalación fabril
15080,Región Metropolitana,-33.4327621,-70.7123,Equipamiento
15081,Región Metropolitana,-33.368618,-70.7313568,Equipamiento
15082,Región Metropolitana,-33.4384034,-70.565086,Equipamiento
15083,Región Metropolitana,-33.4327952,-70.6372409,Equipamiento
15085,Región Metropolitana,-33.4501069,-70.6346912,Equipamiento
15086,Región Metropolitana,-33.7362884,-70.7399459,Equipamiento
15087,Región Metropolitana,-33.459162,-70.7247992,Equipamiento
15088,Región Metropolitana,-33.4348914,-70.6276867,Vivienda e Inmobiliarios
15089,Región de Aysén del General Carlos Ibañez del Campo,-45.55978816,-72.06544874,Agroindustrias
15090,Región de Aysén del General Carlos Ibañez del Campo,-45.56453552,-72.06544874,Equipamiento
15091,Región de los Lagos,-40.55914843,-73.15304174,Equipamiento
15092,Región de los Lagos,-40.5743752,-73.1468392,Equipamiento
15093,Región de los Lagos,-40.5767458,-73.1226495,Equipamiento
15094,Región de los Lagos,-40.5755006,-73.1215039,Equipamiento
15095,Región de Tarapacá,-20.18265582,-70.13771716,Transportes y almacenajes
15096,Región de Tarapacá,-20.81460247,-69.45876654,Energía
15097,Región de Tarapacá,-19.95440006,-69.94976617,Minería
15098,Región de Tarapacá,-19.54294922,-69.20992776,Equipamiento
15099,Región de Tarapacá,-19.59570119,-70.20828362,Saneamiento Ambiental
